shape_group_id,candidate_id,candidate_kind,status
m17_n17_k17_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m17_n17_k17_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m17_n17_k17_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m17_n17_k17_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m17_n17_k17_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m17_n17_k17_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m17_n17_k17_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m17_n17_k17_f32,unfused_vector,unfused_vector,lowering_incomplete
m24_n40_k31_f32,fused_scalar,scalar_baseline,measured
m24_n40_k31_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m24_n40_k31_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m24_n40_k31_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m24_n40_k31_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m24_n40_k31_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m24_n40_k31_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m24_n40_k31_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m24_n40_k31_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m24_n40_k31_f32,unfused_vector,unfused_vector,lowering_incomplete
m31_n31_k31_f32,fused_scalar,scalar_baseline,measured
m31_n31_k31_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m31_n31_k31_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m31_n31_k31_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m31_n31_k31_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m31_n31_k31_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m31_n31_k31_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m31_n31_k31_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m31_n31_k31_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m31_n31_k31_f32,unfused_vector,unfused_vector,lowering_incomplete
m31_n31_k32_f32,fused_scalar,scalar_baseline,measured
m31_n31_k32_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m31_n31_k32_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m31_n31_k32_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m31_n31_k32_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m31_n31_k32_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m31_n31_k32_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m31_n31_k32_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m31_n31_k32_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m31_n31_k32_f32,unfused_vector,unfused_vector,lowering_incomplete
m31_n33_k64_f32,fused_scalar,scalar_baseline,measured
m31_n33_k64_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m31_n33_k64_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m31_n33_k64_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m31_n33_k64_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m31_n33_k64_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m31_n33_k64_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m31_n33_k64_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m31_n33_k64_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m31_n33_k64_f32,unfused_vector,unfused_vector,lowering_incomplete
m32_n16_k255_f32,fused_scalar,scalar_baseline,measured
m32_n16_k255_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m32_n16_k255_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m32_n16_k255_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m32_n16_k255_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m32_n16_k255_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m32_n16_k255_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m32_n16_k255_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m32_n16_k255_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m32_n16_k255_f32,unfused_vector,unfused_vector,lowering_incomplete
m32_n32_k7_f32,fused_scalar,scalar_baseline,measured
m32_n32_k7_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m32_n32_k7_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m32_n32_k7_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m32_n32_k7_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m32_n32_k7_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m32_n32_k7_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k7_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m32_n32_k7_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k7_f32,unfused_vector,unfused_vector,lowering_incomplete
m32_n32_k9_f32,fused_scalar,scalar_baseline,measured
m32_n32_k9_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m32_n32_k9_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m32_n32_k9_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m32_n32_k9_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m32_n32_k9_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m32_n32_k9_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k9_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m32_n32_k9_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k9_f32,unfused_vector,unfused_vector,lowering_incomplete
m32_n32_k15_f32,fused_scalar,scalar_baseline,measured
m32_n32_k15_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m32_n32_k15_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m32_n32_k15_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m32_n32_k15_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m32_n32_k15_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m32_n32_k15_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k15_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m32_n32_k15_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k15_f32,unfused_vector,unfused_vector,lowering_incomplete
m32_n32_k23_f32,fused_scalar,scalar_baseline,measured
m32_n32_k23_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m32_n32_k23_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m32_n32_k23_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m32_n32_k23_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m32_n32_k23_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m32_n32_k23_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k23_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m32_n32_k23_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k23_f32,unfused_vector,unfused_vector,lowering_incomplete
m32_n32_k25_f32,fused_scalar,scalar_baseline,measured
m32_n32_k25_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m32_n32_k25_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m32_n32_k25_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m32_n32_k25_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m32_n32_k25_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m32_n32_k25_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k25_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m32_n32_k25_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k25_f32,unfused_vector,unfused_vector,lowering_incomplete
m32_n32_k31_f32,fused_scalar,scalar_baseline,measured
m32_n32_k31_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m32_n32_k31_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m32_n32_k31_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m32_n32_k31_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m32_n32_k31_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m32_n32_k31_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k31_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m32_n32_k31_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k31_f32,unfused_vector,unfused_vector,lowering_incomplete
m32_n32_k32_f32,fused_scalar,scalar_baseline,measured
m32_n32_k32_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m32_n32_k32_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m32_n32_k32_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,measured
m32_n32_k32_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,illegal
m32_n32_k32_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m32_n32_k32_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k32_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m32_n32_k32_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k32_f32,unfused_vector,unfused_vector,lowering_incomplete
m32_n32_k33_f32,fused_scalar,scalar_baseline,measured
m32_n32_k33_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m32_n32_k33_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m32_n32_k33_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m32_n32_k33_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m32_n32_k33_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m32_n32_k33_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k33_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m32_n32_k33_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k33_f32,unfused_vector,unfused_vector,lowering_incomplete
m32_n32_k63_f32,fused_scalar,scalar_baseline,measured
m32_n32_k63_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m32_n32_k63_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m32_n32_k63_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m32_n32_k63_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m32_n32_k63_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m32_n32_k63_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k63_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m32_n32_k63_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k63_f32,unfused_vector,unfused_vector,lowering_incomplete
m32_n32_k64_f32,fused_scalar,scalar_baseline,measured
m32_n32_k64_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m32_n32_k64_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m32_n32_k64_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,measured
m32_n32_k64_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,illegal
m32_n32_k64_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m32_n32_k64_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k64_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m32_n32_k64_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k64_f32,unfused_vector,unfused_vector,lowering_incomplete
m32_n32_k65_f32,fused_scalar,scalar_baseline,measured
m32_n32_k65_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m32_n32_k65_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m32_n32_k65_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m32_n32_k65_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m32_n32_k65_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m32_n32_k65_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k65_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m32_n32_k65_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k65_f32,unfused_vector,unfused_vector,lowering_incomplete
m32_n32_k95_f32,fused_scalar,scalar_baseline,measured
m32_n32_k95_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m32_n32_k95_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m32_n32_k95_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m32_n32_k95_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m32_n32_k95_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m32_n32_k95_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k95_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m32_n32_k95_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k95_f32,unfused_vector,unfused_vector,lowering_incomplete
m32_n32_k97_f32,fused_scalar,scalar_baseline,measured
m32_n32_k97_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m32_n32_k97_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m32_n32_k97_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m32_n32_k97_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m32_n32_k97_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m32_n32_k97_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k97_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m32_n32_k97_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k97_f32,unfused_vector,unfused_vector,lowering_incomplete
m32_n32_k127_f32,fused_scalar,scalar_baseline,measured
m32_n32_k127_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m32_n32_k127_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m32_n32_k127_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m32_n32_k127_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m32_n32_k127_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m32_n32_k127_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k127_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m32_n32_k127_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m32_n32_k127_f32,unfused_vector,unfused_vector,lowering_incomplete
m32_n64_k17_f32,fused_scalar,scalar_baseline,measured
m32_n64_k17_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m32_n64_k17_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m32_n64_k17_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m32_n64_k17_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m32_n64_k17_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m32_n64_k17_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m32_n64_k17_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m32_n64_k17_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m32_n64_k17_f32,unfused_vector,unfused_vector,lowering_incomplete
m32_n64_k511_f32,fused_scalar,scalar_baseline,measured
m32_n64_k511_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m32_n64_k511_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m32_n64_k511_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m32_n64_k511_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m32_n64_k511_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m32_n64_k511_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m32_n64_k511_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m32_n64_k511_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m32_n64_k511_f32,unfused_vector,unfused_vector,lowering_incomplete
m33_n31_k64_f32,fused_scalar,scalar_baseline,measured
m33_n31_k64_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m33_n31_k64_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m33_n31_k64_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m33_n31_k64_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m33_n31_k64_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m33_n31_k64_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m33_n31_k64_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m33_n31_k64_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m33_n31_k64_f32,unfused_vector,unfused_vector,lowering_incomplete
m33_n33_k32_f32,fused_scalar,scalar_baseline,measured
m33_n33_k32_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m33_n33_k32_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m33_n33_k32_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m33_n33_k32_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m33_n33_k32_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m33_n33_k32_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m33_n33_k32_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m33_n33_k32_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m33_n33_k32_f32,unfused_vector,unfused_vector,lowering_incomplete
m40_n24_k33_f32,fused_scalar,scalar_baseline,measured
m40_n24_k33_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m40_n24_k33_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m40_n24_k33_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m40_n24_k33_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m40_n24_k33_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m40_n24_k33_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m40_n24_k33_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m40_n24_k33_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m40_n24_k33_f32,unfused_vector,unfused_vector,lowering_incomplete
m48_n80_k63_f32,fused_scalar,scalar_baseline,measured
m48_n80_k63_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m48_n80_k63_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m48_n80_k63_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m48_n80_k63_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m48_n80_k63_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m48_n80_k63_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m48_n80_k63_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m48_n80_k63_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m48_n80_k63_f32,unfused_vector,unfused_vector,lowering_incomplete
m63_n63_k64_f32,fused_scalar,scalar_baseline,measured
m63_n63_k64_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m63_n63_k64_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m63_n63_k64_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m63_n63_k64_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m63_n63_k64_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m63_n63_k64_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m63_n63_k64_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m63_n63_k64_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m63_n63_k64_f32,unfused_vector,unfused_vector,lowering_incomplete
m63_n65_k96_f32,fused_scalar,scalar_baseline,measured
m63_n65_k96_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m63_n65_k96_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m63_n65_k96_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m63_n65_k96_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m63_n65_k96_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m63_n65_k96_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m63_n65_k96_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m63_n65_k96_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m63_n65_k96_f32,unfused_vector,unfused_vector,lowering_incomplete
m64_n16_k65_f32,fused_scalar,scalar_baseline,measured
m64_n16_k65_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m64_n16_k65_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m64_n16_k65_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m64_n16_k65_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m64_n16_k65_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m64_n16_k65_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m64_n16_k65_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m64_n16_k65_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m64_n16_k65_f32,unfused_vector,unfused_vector,lowering_incomplete
m64_n32_k31_f32,fused_scalar,scalar_baseline,measured
m64_n32_k31_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m64_n32_k31_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m64_n32_k31_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m64_n32_k31_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m64_n32_k31_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m64_n32_k31_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m64_n32_k31_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m64_n32_k31_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m64_n32_k31_f32,unfused_vector,unfused_vector,lowering_incomplete
m64_n32_k513_f32,fused_scalar,scalar_baseline,measured
m64_n32_k513_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m64_n32_k513_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m64_n32_k513_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m64_n32_k513_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m64_n32_k513_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m64_n32_k513_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m64_n32_k513_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m64_n32_k513_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m64_n32_k513_f32,unfused_vector,unfused_vector,lowering_incomplete
m64_n64_k63_f32,fused_scalar,scalar_baseline,measured
m64_n64_k63_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m64_n64_k63_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m64_n64_k63_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m64_n64_k63_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m64_n64_k63_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m64_n64_k63_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m64_n64_k63_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m64_n64_k63_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m64_n64_k63_f32,unfused_vector,unfused_vector,lowering_incomplete
m64_n64_k64_f32,fused_scalar,scalar_baseline,measured
m64_n64_k64_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m64_n64_k64_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m64_n64_k64_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,measured
